2023-06-07 12:44:15,315 INFO    StreamThr :28966 [internal.py:wandb_internal():87] W&B internal server running at pid: 28966, started at: 2023-06-07 12:44:15.315327
2023-06-07 12:44:16,414 DEBUG   HandlerThread:28966 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-07 12:44:16,415 DEBUG   HandlerThread:28966 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-07 12:44:16,415 DEBUG   HandlerThread:28966 [system_info.py:_save_code():89] Saving code
2023-06-07 12:44:16,415 WARNING HandlerThread:28966 [system_info.py:_save_code():91] unable to save code -- program entry not found
2023-06-07 12:44:16,416 DEBUG   HandlerThread:28966 [system_info.py:_save_patches():127] Saving git patches
2023-06-07 12:44:16,569 DEBUG   HandlerThread:28966 [system_info.py:_save_patches():169] Saving git patches done
2023-06-07 12:44:16,571 INFO    HandlerThread:28966 [system_monitor.py:probe():187] Finished publishing system info
2023-06-07 12:44:16,586 DEBUG   SenderThread:28966 [sender.py:send():336] send: files
2023-06-07 12:44:16,586 INFO    SenderThread:28966 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2023-06-07 12:44:16,587 INFO    SenderThread:28966 [sender.py:_save_file():1321] saving file diff.patch with policy now
2023-06-07 12:44:16,605 DEBUG   SenderThread:28966 [sender.py:send():336] send: telemetry
2023-06-07 12:44:16,708 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: stop_status
2023-06-07 12:44:16,709 DEBUG   SenderThread:28966 [sender.py:send_request():363] send_request: stop_status
2023-06-07 12:44:17,122 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-07 12:44:17,122 DEBUG   SenderThread:28966 [sender.py:send_request():363] send_request: log_artifact
2023-06-07 12:44:17,124 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: pause
2023-06-07 12:44:17,125 INFO    HandlerThread:28966 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-06-07 12:44:17,125 INFO    HandlerThread:28966 [system_monitor.py:finish():161] Stopping system monitor
2023-06-07 12:44:17,138 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-06-07 12:44:17,138 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-06-07 12:44:17,138 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined cpu
2023-06-07 12:44:17,139 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-06-07 12:44:17,139 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined disk
2023-06-07 12:44:17,139 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined memory
2023-06-07 12:44:17,139 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined network
2023-06-07 12:44:17,209 INFO    Thread-13 :28966 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230607_124415-9bsoiav9/files/wandb-summary.json
2023-06-07 12:44:17,209 INFO    Thread-13 :28966 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230607_124415-9bsoiav9/files/requirements.txt
2023-06-07 12:44:17,209 INFO    Thread-13 :28966 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230607_124415-9bsoiav9/files/diff.patch
2023-06-07 12:44:17,209 INFO    Thread-13 :28966 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230607_124415-9bsoiav9/files/wandb-metadata.json
2023-06-07 12:44:17,653 INFO    wandb-upload_0:28966 [upload_job.py:push():138] Uploaded file /var/folders/tw/t5br5nkd2k3f065pr50zxvn80000gn/T/tmpwsb7dz27wandb/rq0bzmk3-wandb-metadata.json
2023-06-07 12:44:18,239 INFO    wandb-upload_1:28966 [upload_job.py:push():138] Uploaded file /var/folders/tw/t5br5nkd2k3f065pr50zxvn80000gn/T/tmpwsb7dz27wandb/juolofyz-diff.patch
2023-06-07 12:44:19,601 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: resume
2023-06-07 12:44:19,601 INFO    HandlerThread:28966 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-06-07 12:44:19,601 INFO    HandlerThread:28966 [system_monitor.py:start():151] Starting system monitor
2023-06-07 12:44:19,601 INFO    SystemMonitor:28966 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-06-07 12:44:19,602 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started cpu
2023-06-07 12:44:19,602 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started disk
2023-06-07 12:44:19,602 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started memory
2023-06-07 12:44:19,603 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started network
2023-06-07 12:44:20,024 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-07 12:44:20,026 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: pause
2023-06-07 12:44:20,027 INFO    HandlerThread:28966 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-06-07 12:44:20,027 INFO    HandlerThread:28966 [system_monitor.py:finish():161] Stopping system monitor
2023-06-07 12:44:20,045 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-06-07 12:44:20,046 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-06-07 12:44:20,046 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-06-07 12:44:20,047 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined cpu
2023-06-07 12:44:20,047 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined disk
2023-06-07 12:44:20,047 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined memory
2023-06-07 12:44:20,047 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined network
2023-06-07 12:44:20,839 INFO    wandb-upload_0:28966 [upload_job.py:push():96] Uploaded file /Users/visriv/Library/Application Support/wandb/artifacts/staging/tmp5tb8mxn9
2023-06-07 12:44:22,457 INFO    SenderThread:28966 [sender.py:send_request_log_artifact():1381] logged artifact source-stock_prediction-None - {'id': 'QXJ0aWZhY3Q6NDc5NzYxODc2', 'digest': '41ff20217584a9817dfc7570d3acc89f', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc1MDI3NzU1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDc5NzQ1NTkz', 'versionIndex': 7}}, 'version': 'latest'}
2023-06-07 12:44:22,457 DEBUG   SenderThread:28966 [sender.py:send():336] send: stats
2023-06-07 12:44:22,457 DEBUG   SenderThread:28966 [sender.py:send_request():363] send_request: log_artifact
2023-06-07 12:44:22,460 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: status_report
2023-06-07 12:44:23,295 INFO    SenderThread:28966 [sender.py:send_request_log_artifact():1381] logged artifact source-stock_prediction-None - {'id': 'QXJ0aWZhY3Q6NDc5NzYxODc2', 'digest': '41ff20217584a9817dfc7570d3acc89f', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-stock_prediction-None', 'alias': 'latest'}, {'artifactCollectionName': 'source-stock_prediction-None', 'alias': 'v8'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc1MDI3NzU1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDc5NzYxODc2', 'versionIndex': 8}}, 'version': 'v8'}
2023-06-07 12:44:23,295 DEBUG   SenderThread:28966 [sender.py:send():336] send: stats
2023-06-07 12:44:24,189 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: resume
2023-06-07 12:44:24,189 INFO    HandlerThread:28966 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-06-07 12:44:24,189 INFO    HandlerThread:28966 [system_monitor.py:start():151] Starting system monitor
2023-06-07 12:44:24,189 INFO    SystemMonitor:28966 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-06-07 12:44:24,190 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started cpu
2023-06-07 12:44:24,190 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started disk
2023-06-07 12:44:24,190 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started memory
2023-06-07 12:44:24,191 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started network
2023-06-07 12:44:26,237 INFO    Thread-13 :28966 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230607_124415-9bsoiav9/files/output.log
2023-06-07 12:44:27,010 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-07 12:44:27,010 DEBUG   SenderThread:28966 [sender.py:send_request():363] send_request: log_artifact
2023-06-07 12:44:27,012 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: pause
2023-06-07 12:44:27,012 INFO    HandlerThread:28966 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-06-07 12:44:27,012 INFO    HandlerThread:28966 [system_monitor.py:finish():161] Stopping system monitor
2023-06-07 12:44:27,032 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-06-07 12:44:27,033 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-06-07 12:44:27,033 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-06-07 12:44:27,034 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined cpu
2023-06-07 12:44:27,034 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined disk
2023-06-07 12:44:27,035 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined memory
2023-06-07 12:44:27,035 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined network
2023-06-07 12:44:27,886 INFO    SenderThread:28966 [sender.py:send_request_log_artifact():1381] logged artifact source-stock_prediction-None - {'id': 'QXJ0aWZhY3Q6NDc5NzYxODc2', 'digest': '41ff20217584a9817dfc7570d3acc89f', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-stock_prediction-None', 'alias': 'latest'}, {'artifactCollectionName': 'source-stock_prediction-None', 'alias': 'v8'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc1MDI3NzU1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDc5NzYxODc2', 'versionIndex': 8}}, 'version': 'v8'}
2023-06-07 12:44:27,886 DEBUG   SenderThread:28966 [sender.py:send():336] send: stats
2023-06-07 12:44:27,886 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: status_report
2023-06-07 12:44:28,243 INFO    Thread-13 :28966 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230607_124415-9bsoiav9/files/output.log
2023-06-07 12:44:31,608 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: keepalive
2023-06-07 12:44:31,608 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: keepalive
2023-06-07 12:44:32,891 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: status_report
2023-06-07 12:44:36,627 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: keepalive
2023-06-07 12:44:37,478 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: resume
2023-06-07 12:44:37,478 INFO    HandlerThread:28966 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-06-07 12:44:37,478 INFO    HandlerThread:28966 [system_monitor.py:start():151] Starting system monitor
2023-06-07 12:44:37,479 INFO    SystemMonitor:28966 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-06-07 12:44:37,479 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started cpu
2023-06-07 12:44:37,479 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started disk
2023-06-07 12:44:37,480 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started memory
2023-06-07 12:44:37,480 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started network
2023-06-07 12:44:37,901 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: status_report
2023-06-07 12:44:38,325 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-07 12:44:38,325 DEBUG   SenderThread:28966 [sender.py:send_request():363] send_request: log_artifact
2023-06-07 12:44:38,327 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: pause
2023-06-07 12:44:38,327 INFO    HandlerThread:28966 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-06-07 12:44:38,327 INFO    HandlerThread:28966 [system_monitor.py:finish():161] Stopping system monitor
2023-06-07 12:44:38,335 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-06-07 12:44:38,335 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-06-07 12:44:38,335 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined cpu
2023-06-07 12:44:38,335 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-06-07 12:44:38,335 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined disk
2023-06-07 12:44:38,336 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined memory
2023-06-07 12:44:38,336 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined network
2023-06-07 12:44:39,137 INFO    SenderThread:28966 [sender.py:send_request_log_artifact():1381] logged artifact source-stock_prediction-None - {'id': 'QXJ0aWZhY3Q6NDc5NzYxODc2', 'digest': '41ff20217584a9817dfc7570d3acc89f', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-stock_prediction-None', 'alias': 'latest'}, {'artifactCollectionName': 'source-stock_prediction-None', 'alias': 'v8'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc1MDI3NzU1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDc5NzYxODc2', 'versionIndex': 8}}, 'version': 'v8'}
2023-06-07 12:44:39,137 DEBUG   SenderThread:28966 [sender.py:send():336] send: stats
2023-06-07 12:44:40,408 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: resume
2023-06-07 12:44:40,408 INFO    HandlerThread:28966 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-06-07 12:44:40,408 INFO    HandlerThread:28966 [system_monitor.py:start():151] Starting system monitor
2023-06-07 12:44:40,408 INFO    SystemMonitor:28966 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-06-07 12:44:40,409 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started cpu
2023-06-07 12:44:40,409 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started disk
2023-06-07 12:44:40,409 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started memory
2023-06-07 12:44:40,410 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started network
2023-06-07 12:44:40,853 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-07 12:44:40,853 DEBUG   SenderThread:28966 [sender.py:send_request():363] send_request: log_artifact
2023-06-07 12:44:40,855 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: pause
2023-06-07 12:44:40,855 INFO    HandlerThread:28966 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-06-07 12:44:40,855 INFO    HandlerThread:28966 [system_monitor.py:finish():161] Stopping system monitor
2023-06-07 12:44:40,872 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-06-07 12:44:40,872 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-06-07 12:44:40,872 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-06-07 12:44:40,873 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined cpu
2023-06-07 12:44:40,873 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined disk
2023-06-07 12:44:40,873 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined memory
2023-06-07 12:44:40,873 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined network
2023-06-07 12:44:41,636 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: keepalive
2023-06-07 12:44:41,721 INFO    SenderThread:28966 [sender.py:send_request_log_artifact():1381] logged artifact source-stock_prediction-None - {'id': 'QXJ0aWZhY3Q6NDc5NzYxODc2', 'digest': '41ff20217584a9817dfc7570d3acc89f', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-stock_prediction-None', 'alias': 'latest'}, {'artifactCollectionName': 'source-stock_prediction-None', 'alias': 'v8'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc1MDI3NzU1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDc5NzYxODc2', 'versionIndex': 8}}, 'version': 'v8'}
2023-06-07 12:44:41,721 DEBUG   SenderThread:28966 [sender.py:send():336] send: stats
2023-06-07 12:44:43,729 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: status_report
2023-06-07 12:44:46,650 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: keepalive
2023-06-07 12:44:48,748 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: status_report
2023-06-07 12:44:49,308 INFO    Thread-13 :28966 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230607_124415-9bsoiav9/files/config.yaml
2023-06-07 12:44:50,908 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: resume
2023-06-07 12:44:50,908 INFO    HandlerThread:28966 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-06-07 12:44:50,908 INFO    HandlerThread:28966 [system_monitor.py:start():151] Starting system monitor
2023-06-07 12:44:50,908 INFO    SystemMonitor:28966 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-06-07 12:44:50,908 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started cpu
2023-06-07 12:44:50,909 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started disk
2023-06-07 12:44:50,909 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started memory
2023-06-07 12:44:50,910 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started network
2023-06-07 12:44:51,427 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-07 12:44:51,427 DEBUG   SenderThread:28966 [sender.py:send_request():363] send_request: log_artifact
2023-06-07 12:44:51,429 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: pause
2023-06-07 12:44:51,429 INFO    HandlerThread:28966 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-06-07 12:44:51,430 INFO    HandlerThread:28966 [system_monitor.py:finish():161] Stopping system monitor
2023-06-07 12:44:51,446 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-06-07 12:44:51,447 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-06-07 12:44:51,447 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-06-07 12:44:51,448 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined cpu
2023-06-07 12:44:51,449 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined disk
2023-06-07 12:44:51,449 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined memory
2023-06-07 12:44:51,449 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined network
2023-06-07 12:44:51,662 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: keepalive
2023-06-07 12:44:52,256 INFO    SenderThread:28966 [sender.py:send_request_log_artifact():1381] logged artifact source-stock_prediction-None - {'id': 'QXJ0aWZhY3Q6NDc5NzYxODc2', 'digest': '41ff20217584a9817dfc7570d3acc89f', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-stock_prediction-None', 'alias': 'latest'}, {'artifactCollectionName': 'source-stock_prediction-None', 'alias': 'v8'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc1MDI3NzU1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDc5NzYxODc2', 'versionIndex': 8}}, 'version': 'v8'}
2023-06-07 12:44:52,256 DEBUG   SenderThread:28966 [sender.py:send():336] send: stats
2023-06-07 12:44:54,260 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: status_report
2023-06-07 12:44:56,676 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: keepalive
2023-06-07 12:44:59,266 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: status_report
2023-06-07 12:45:01,697 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: keepalive
2023-06-07 12:45:04,282 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: status_report
2023-06-07 12:45:06,717 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: keepalive
2023-06-07 12:45:09,297 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: status_report
2023-06-07 12:45:11,725 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: keepalive
2023-06-07 12:45:13,482 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: resume
2023-06-07 12:45:13,482 INFO    HandlerThread:28966 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-06-07 12:45:13,483 INFO    HandlerThread:28966 [system_monitor.py:start():151] Starting system monitor
2023-06-07 12:45:13,483 INFO    SystemMonitor:28966 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-06-07 12:45:13,483 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started cpu
2023-06-07 12:45:13,483 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started disk
2023-06-07 12:45:13,484 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started memory
2023-06-07 12:45:13,484 INFO    SystemMonitor:28966 [interfaces.py:start():168] Started network
2023-06-07 12:45:13,943 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-07 12:45:13,944 DEBUG   SenderThread:28966 [sender.py:send_request():363] send_request: log_artifact
2023-06-07 12:45:13,946 DEBUG   HandlerThread:28966 [handler.py:handle_request():144] handle_request: pause
2023-06-07 12:45:13,946 INFO    HandlerThread:28966 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-06-07 12:45:13,946 INFO    HandlerThread:28966 [system_monitor.py:finish():161] Stopping system monitor
2023-06-07 12:45:13,954 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-06-07 12:45:13,954 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-06-07 12:45:13,955 DEBUG   SystemMonitor:28966 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-06-07 12:45:13,955 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined cpu
2023-06-07 12:45:13,955 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined disk
2023-06-07 12:45:13,955 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined memory
2023-06-07 12:45:13,956 INFO    HandlerThread:28966 [interfaces.py:finish():175] Joined network
